Assembly	kmergenie
k30_ecoli_50X_600m_4	67
k36_ecoli_50X_600m_4	67
k42_ecoli_50X_600m_4	67
k48_ecoli_50X_600m_4	67
k54_ecoli_50X_600m_4	67
k60_ecoli_50X_600m_4	67
k66_ecoli_50X_600m_4	67
k72_ecoli_50X_600m_4	67
k78_ecoli_50X_600m_4	67
k84_ecoli_50X_600m_4	67
k90_ecoli_50X_600m_4	67
k96_ecoli_50X_600m_4	67
k30_ecoli_50X_600m_40	85
k36_ecoli_50X_600m_40	85
k42_ecoli_50X_600m_40	85
k48_ecoli_50X_600m_40	85
k54_ecoli_50X_600m_40	85
k60_ecoli_50X_600m_40	85
k66_ecoli_50X_600m_40	85
k72_ecoli_50X_600m_40	85
k78_ecoli_50X_600m_40	85
k84_ecoli_50X_600m_40	85
k90_ecoli_50X_600m_40	85
k96_ecoli_50X_600m_40	85
k30_ecoli_50X_600m_41	67
k36_ecoli_50X_600m_41	67
k42_ecoli_50X_600m_41	67
k48_ecoli_50X_600m_41	67
k54_ecoli_50X_600m_41	67
k60_ecoli_50X_600m_41	67
k66_ecoli_50X_600m_41	67
k72_ecoli_50X_600m_41	67
k78_ecoli_50X_600m_41	67
k84_ecoli_50X_600m_41	67
k90_ecoli_50X_600m_41	67
k96_ecoli_50X_600m_41	67
k30_ecoli_50X_600m_42	67
k36_ecoli_50X_600m_42	67
k42_ecoli_50X_600m_42	67
k48_ecoli_50X_600m_42	67
k54_ecoli_50X_600m_42	67
k60_ecoli_50X_600m_42	67
k66_ecoli_50X_600m_42	67
k72_ecoli_50X_600m_42	67
k78_ecoli_50X_600m_42	67
k84_ecoli_50X_600m_42	67
k90_ecoli_50X_600m_42	67
k96_ecoli_50X_600m_42	67
k30_ecoli_50X_600m_43	67
k36_ecoli_50X_600m_43	67
k42_ecoli_50X_600m_43	67
k48_ecoli_50X_600m_43	67
k54_ecoli_50X_600m_43	67
k60_ecoli_50X_600m_43	67
k66_ecoli_50X_600m_43	67
k72_ecoli_50X_600m_43	67
k78_ecoli_50X_600m_43	67
k84_ecoli_50X_600m_43	67
k90_ecoli_50X_600m_43	67
k96_ecoli_50X_600m_43	67
k30_ecoli_50X_600m_44	67
k36_ecoli_50X_600m_44	67
k42_ecoli_50X_600m_44	67
k48_ecoli_50X_600m_44	67
k54_ecoli_50X_600m_44	67
k60_ecoli_50X_600m_44	67
k66_ecoli_50X_600m_44	67
k72_ecoli_50X_600m_44	67
k78_ecoli_50X_600m_44	67
k84_ecoli_50X_600m_44	67
k90_ecoli_50X_600m_44	67
k96_ecoli_50X_600m_44	67
k30_ecoli_50X_600m_45	67
k36_ecoli_50X_600m_45	67
k42_ecoli_50X_600m_45	67
k48_ecoli_50X_600m_45	67
k54_ecoli_50X_600m_45	67
k60_ecoli_50X_600m_45	67
k66_ecoli_50X_600m_45	67
k72_ecoli_50X_600m_45	67
k78_ecoli_50X_600m_45	67
k84_ecoli_50X_600m_45	67
k90_ecoli_50X_600m_45	67
k96_ecoli_50X_600m_45	67
k30_ecoli_50X_600m_46	67
k36_ecoli_50X_600m_46	67
k42_ecoli_50X_600m_46	67
k48_ecoli_50X_600m_46	67
k54_ecoli_50X_600m_46	67
k60_ecoli_50X_600m_46	67
k66_ecoli_50X_600m_46	67
k72_ecoli_50X_600m_46	67
k78_ecoli_50X_600m_46	67
k84_ecoli_50X_600m_46	67
k90_ecoli_50X_600m_46	67
k96_ecoli_50X_600m_46	67
k30_ecoli_50X_600m_47	67
k36_ecoli_50X_600m_47	67
k42_ecoli_50X_600m_47	67
k48_ecoli_50X_600m_47	67
k54_ecoli_50X_600m_47	67
k60_ecoli_50X_600m_47	67
k66_ecoli_50X_600m_47	67
k72_ecoli_50X_600m_47	67
k78_ecoli_50X_600m_47	67
k84_ecoli_50X_600m_47	67
k90_ecoli_50X_600m_47	67
k96_ecoli_50X_600m_47	67
k30_ecoli_50X_600m_48	67
k36_ecoli_50X_600m_48	67
k42_ecoli_50X_600m_48	67
k48_ecoli_50X_600m_48	67
k54_ecoli_50X_600m_48	67
k60_ecoli_50X_600m_48	67
k66_ecoli_50X_600m_48	67
k72_ecoli_50X_600m_48	67
k78_ecoli_50X_600m_48	67
k84_ecoli_50X_600m_48	67
k90_ecoli_50X_600m_48	67
k96_ecoli_50X_600m_48	67
k30_ecoli_50X_600m_49	67
k36_ecoli_50X_600m_49	67
k42_ecoli_50X_600m_49	67
k48_ecoli_50X_600m_49	67
k54_ecoli_50X_600m_49	67
k60_ecoli_50X_600m_49	67
k66_ecoli_50X_600m_49	67
k72_ecoli_50X_600m_49	67
k78_ecoli_50X_600m_49	67
k84_ecoli_50X_600m_49	67
k90_ecoli_50X_600m_49	67
k96_ecoli_50X_600m_49	67
k30_ecoli_50X_600m_5	67
k36_ecoli_50X_600m_5	67
k42_ecoli_50X_600m_5	67
k48_ecoli_50X_600m_5	67
k54_ecoli_50X_600m_5	67
k60_ecoli_50X_600m_5	67
k66_ecoli_50X_600m_5	67
k72_ecoli_50X_600m_5	67
k78_ecoli_50X_600m_5	67
k84_ecoli_50X_600m_5	67
k90_ecoli_50X_600m_5	67
k96_ecoli_50X_600m_5	67
k30_ecoli_50X_600m_50	67
k36_ecoli_50X_600m_50	67
k42_ecoli_50X_600m_50	67
k48_ecoli_50X_600m_50	67
k54_ecoli_50X_600m_50	67
k60_ecoli_50X_600m_50	67
k66_ecoli_50X_600m_50	67
k72_ecoli_50X_600m_50	67
k78_ecoli_50X_600m_50	67
k84_ecoli_50X_600m_50	67
k90_ecoli_50X_600m_50	67
k96_ecoli_50X_600m_50	67
k30_ecoli_50X_600m_6	67
k36_ecoli_50X_600m_6	67
k42_ecoli_50X_600m_6	67
k48_ecoli_50X_600m_6	67
k54_ecoli_50X_600m_6	67
k60_ecoli_50X_600m_6	67
k66_ecoli_50X_600m_6	67
k72_ecoli_50X_600m_6	67
k78_ecoli_50X_600m_6	67
k84_ecoli_50X_600m_6	67
k90_ecoli_50X_600m_6	67
k96_ecoli_50X_600m_6	67
k30_ecoli_50X_600m_7	67
k36_ecoli_50X_600m_7	67
k42_ecoli_50X_600m_7	67
k48_ecoli_50X_600m_7	67
k54_ecoli_50X_600m_7	67
k60_ecoli_50X_600m_7	67
k66_ecoli_50X_600m_7	67
k72_ecoli_50X_600m_7	67
k78_ecoli_50X_600m_7	67
k84_ecoli_50X_600m_7	67
k90_ecoli_50X_600m_7	67
k96_ecoli_50X_600m_7	67
k30_ecoli_50X_600m_8	67
k36_ecoli_50X_600m_8	67
k42_ecoli_50X_600m_8	67
k48_ecoli_50X_600m_8	67
k54_ecoli_50X_600m_8	67
k60_ecoli_50X_600m_8	67
k66_ecoli_50X_600m_8	67
k72_ecoli_50X_600m_8	67
k78_ecoli_50X_600m_8	67
k84_ecoli_50X_600m_8	67
k90_ecoli_50X_600m_8	67
k96_ecoli_50X_600m_8	67
k30_ecoli_50X_600m_9	67
k36_ecoli_50X_600m_9	67
k42_ecoli_50X_600m_9	67
k48_ecoli_50X_600m_9	67
k54_ecoli_50X_600m_9	67
k60_ecoli_50X_600m_9	67
k66_ecoli_50X_600m_9	67
k72_ecoli_50X_600m_9	67
k78_ecoli_50X_600m_9	67
k84_ecoli_50X_600m_9	67
k90_ecoli_50X_600m_9	67
k96_ecoli_50X_600m_9	67
